"Fraction_1" "Fraction_2" "Fraction_3" "Fraction_4" "Fraction_5" "Fraction_6" "Fraction_7" "Fraction_8" "Fraction_9" "Fraction_10" "Fraction_11" "Fraction_12" "Fraction_13" "Fraction_14" "Fraction_15" "Fraction_16" "Fraction_17" "Fraction_18" "Fraction_19" "Fraction_20" "Fraction_21" "Fraction_22" "Fraction_23" "Fraction_24" "Fraction_25"
"ANO6_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 55133.2272987294 116595.848020953 163698.815106834 79815.3130493907 0 0 0 0 0 0 0 0
"ANR28_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 46657.3340193297 9106.48658610699 151843.41839296 134049.418252864 195227.077847715 0 0 0 0 0 0 0
"ANR28_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 38032.0719813888 14244.1138190075 162491.514441189 136487.574582205 246716.838914396 0 0 0 0 0 0 0
"ANR28_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 54767.680946512 6893.97262528951 160009.805472375 135358.715214316 187247.68317241 0 0 0 0 0 0 0
"ANX11_HUMAN_Rep_1" 0 74725.8360960201 417502.985432771 431528.699472441 360231.610690039 235568.780275702 106706.69613884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ANX11_HUMAN_Rep_2" 0 524004.604000379 583091.134586999 201693.761464598 366056.544390923 191632.564729885 69660.846104622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ANX11_HUMAN_Rep_3" 0 720116.237835114 509447.264694622 776349.195452866 318980.205429998 177952.299799714 102759.828179259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ANX13_HUMAN_Rep_1" 0 0 42239.416353096 294257.214671601 251216.551009697 171210.03695636 49014.888892467 64506.5905120596 0 18385.8247365933 0 0 0 0 0 25513.6071560471 0 0 0 0 0 0 0 0 0
"ANX13_HUMAN_Rep_2" 0 0 102219.474414391 209553.752457024 221221.550135743 156007.678734524 48438.8357770477 55184.7607628146 0 23568.15769429 0 0 0 0 0 26985.2250545943 0 0 0 0 0 0 0 0 0
"ANX13_HUMAN_Rep_3" 0 0 58534.1213142409 315787.756862478 258740.20718932 107174.923601948 42192.953037222 64686.3021408753 0 20034.6273379181 0 0 0 0 0 21530.5453098097 0 0 0 0 0 0 0 0 0
"ANXA1_HUMAN_Rep_1" 2161498.70227553 98528.7442968135 4255744.78903817 5517647.8780785 3098153.50379466 3341477.93607412 1472695.2584206 271906.256629083 116702.247220078 222651.537630336 29902.6547693415 185190.766079096 105102.34472029 216324.303923161 392881.851032788 194687.389596043 29700.511619827 33053.3448089593 233267.094246295 0 0 0 0 122979.307991138 14496.4176338891
"ANXA1_HUMAN_Rep_2" 2997128.36944995 5777351.63291499 4825565.70919313 1741402.07089117 2563845.58668814 2210046.12838618 977683.819144992 286930.206577879 139944.248972953 171086.619624579 28510.5647056327 187600.573784217 81102.3194874239 230583.520021462 396943.25998178 154457.304595466 38496.0898699056 45535.4208352905 180978.085106261 0 0 0 0 112521.202937173 8412.01004412084
"ANXA1_HUMAN_Rep_3" 2785920.98988749 7090803.80220842 5673389.99319011 3721380.74673586 2996835.70345744 2446208.67190442 1476570.74594575 248621.396431188 144942.278505923 228340.613271568 13349.2815391584 172235.296751073 99843.8282835863 161507.215794005 362994.988852674 132938.636270468 29548.320297207 76913.2578689995 169857.923422296 0 0 0 0 89278.4184548129 0
"ANXA3_HUMAN_Rep_1" 0 0 393435.450284385 746930.612352281 587248.182931456 332352.447127525 130991.485922029 15093.0784970551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ANXA3_HUMAN_Rep_2" 71697.7994666497 429046.075250027 556743.984545027 277504.173661412 461908.124934267 304760.060602598 98076.4319140018 16841.5823824014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ANXA3_HUMAN_Rep_3" 112497.790061508 550546.041031207 484982.71770385 1032732.88963563 571324.135068113 386186.101241094 134783.044424459 18426.7441658292 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ANXA4_HUMAN_Rep_1" 576355.02438319 6578.19998138134 2170486.5212973 4662496.98375269 2375239.43162893 1616536.41119474 1259343.59218812 530856.829795841 243108.240350738 116584.811488197 42175.6224116388 33690.0538345059 90547.926279867 39780.9591932548 0 0 0 0 0 0 0 0 0 50001.0296227204 153245.834056838
"ANXA4_HUMAN_Rep_2" 1525492.05776823 3972629.97022494 3470869.46478525 1639265.77389163 1758388.09484239 1426248.51353923 1275772.85978208 552364.976308706 277290.976389654 142985.089131787 43489.9883427648 61077.8221086118 83593.2529932375 29692.0567233239 0 0 0 0 0 0 0 0 0 64326.457956959 133549.403898986
"ANXA4_HUMAN_Rep_3" 1032078.59079535 3196684.71759555 2973557.9811755 4527394.89234089 1961357.42303309 1482577.70844769 1297446.58664781 523491.843637257 306349.01973328 116587.688128327 44434.808144113 37561.7503129231 77084.0577800721 35138.6452310117 0 0 0 0 0 0 0 0 0 0 74916.1553668609
"ANXA5_HUMAN_Rep_1" 337970.708882395 16588.6104930432 1856968.30285758 3251289.94220407 2342344.14714772 1220795.3519175 500069.146189044 316402.212742426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ANXA5_HUMAN_Rep_2" 713027.638291227 2663425.35291015 2923156.78853628 1178926.00569384 2259986.80730638 1359334.37663623 610850.989145221 326644.411961775 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ANXA5_HUMAN_Rep_3" 498560.73176659 2539228.80592608 2330055.76952673 2449452.38403504 1881799.22922203 840838.373725995 504129.092444853 328084.373856096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ANXA6_HUMAN_Rep_1" 0 0 0 72693.0276654697 235212.147740964 320763.20381902 82457.1783814804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ANXA6_HUMAN_Rep_2" 0 0 0 49475.0837819895 229765.72152313 421922.453869088 99930.811845218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ANXA6_HUMAN_Rep_3" 0 0 0 69804.2452036486 267436.269927476 250930.823572679 83419.7312763772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ANXA7_HUMAN_Rep_1" 0 0 647482.820860717 354882.419497436 277076.503182444 198417.989551771 24906.0183380999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ANXA7_HUMAN_Rep_2" 0 284399.944246583 622273.47729778 108601.539128246 328849.589434165 278721.188601768 32609.7270855021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ANXA7_HUMAN_Rep_3" 31056.6129865827 313885.257913614 771556.420661788 606168.35641816 382612.386821427 237320.394399366 29631.0205682002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AP1B1_HUMAN_Rep_1" 0 0 0 0 0 0 0 516052.724096477 85610.7469469177 53066.4180218744 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AP1B1_HUMAN_Rep_2" 0 0 0 0 0 0 0 468809.934398357 200771.39550177 144083.680957339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AP1B1_HUMAN_Rep_3" 0 0 0 0 0 0 0 486633.242269168 87312.9085338166 76090.1234786176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AP1G1_HUMAN_Rep_1" 0 0 0 0 0 0 242570.130628484 400455.241118561 384772.822576591 129099.415862858 187190.987342274 95112.8926062211 9616.39510966854 12097.4151943683 12586.7161172706 0 0 14232.233502823 26834.401489578 76422.0107652831 0 0 0 0 0
"AP1G1_HUMAN_Rep_2" 0 0 0 0 0 0 293579.756104896 398447.793842274 411329.749003948 106274.185965281 138842.944719131 83594.3320889467 11690.6781097076 8066.60497100977 20179.1988893865 0 0 28433.6199725729 45805.9370820793 97150.7092955292 0 0 0 0 0
"AP1G1_HUMAN_Rep_3" 0 0 0 0 0 0 336442.981873174 392348.850491459 346166.266329913 113019.009426011 124063.084134234 82259.2169729156 7816.33871029192 5758.76099493323 7621.9286775481 0 0 17808.083050419 26526.3228248621 55443.2865464818 0 0 0 0 0
"AP1M1_HUMAN_Rep_1" 0 0 0 0 0 6363.01385819894 380113.395348229 1054771.62132588 800145.525723486 562998.533095907 369460.900976159 36161.7334265237 0 0 0 0 0 0 0 15599.8190986062 0 0 47819.1525680057 0 38516.7416434178
"AP1M1_HUMAN_Rep_2" 0 0 0 0 0 24802.0882344773 555918.783641817 1207526.1821238 799773.927031515 755382.771152985 301633.287834236 17948.5649247145 0 0 0 0 0 0 0 35228.3381291521 0 0 0 0 18868.2778422291
"AP1M1_HUMAN_Rep_3" 0 0 0 0 0 14098.8743019052 657023.764097676 1073801.56335228 711559.824736945 614025.178545393 335412.282169525 22888.2785936221 0 0 0 0 0 0 0 0 0 0 0 0 0
"AP2A1_HUMAN_Rep_1" 0 0 0 0 0 0 0 131062.33689776 742024.130946558 795368.226262826 266296.652872044 314205.283772683 155336.641841427 25978.8863486857 67928.4901891391 71068.8631350269 111786.233140874 230349.519636947 279953.289138022 82155.0014247718 222398.806227959 40052.3693126218 88769.5225742724 374731.012161423 716196.352797102
"AP2A1_HUMAN_Rep_2" 0 0 0 0 0 0 0 185353.488961377 740293.643531866 740540.571387364 186185.795181844 260200.651164379 86105.8467904061 21439.6729675202 48192.6377917516 74307.5816732956 94133.7246712959 216689.271068192 226652.810065213 74465.4314082139 1125.69254497154 31539.9920345929 49470.9517729249 564676.752169422 823323.465118658
"AP2A1_HUMAN_Rep_3" 0 0 0 0 0 0 0 183129.791052515 889393.524214844 969214.073679408 182181.695061354 236145.528831524 99263.1021805327 17158.1833940833 45211.2402654204 56166.9490447389 88593.6505893901 254401.186434556 363206.330044557 107096.541322273 301035.845283316 822676.289196396 343444.696923019 167494.386361441 542646.533930941
"AP2A2_HUMAN_Rep_1" 0 0 0 0 0 0 54424.7358539725 178891.307768841 538300.601744264 125615.424048042 57001.2484570192 0 29604.5169428729 49388.1546727919 22517.4075815807 24870.5970869721 82268.5535931315 93759.2864387203 225499.172181328 0 138406.030294868 28133.3063545317 142500.200234776 67838.038201598 213248.290452795
"AP2A2_HUMAN_Rep_2" 0 0 0 0 0 0 57392.5522099583 278923.310331126 586366.440198405 192161.646482106 43059.5009550611 0 29000.6546623439 37265.9222759046 30309.2299152793 31363.287231394 139066.714060895 54995.0358791421 190438.264081935 0 31372.1012032414 20217.9243695623 56656.4798339265 89495.9380796819 247846.073174282
"AP2A2_HUMAN_Rep_3" 0 0 0 0 0 0 73357.0705573372 313039.264159464 615023.316661843 178742.318296989 48116.0693207136 0 24464.9935152079 37867.3884954217 28396.6418825462 35556.6812989858 89574.9601195556 80850.5192061602 224706.060428021 0 103295.155409715 55309.3005006498 0 0 0
"AP2B1_HUMAN_Rep_1" 0 0 0 0 0 0 118051.061446056 530773.19078059 1201711.52600045 783468.443973132 700183.204813095 146693.587368776 123930.110823771 0 144079.482799561 118778.425891517 382024.969139807 489769.745302081 381611.462457441 413194.622373327 327171.220082046 21327.7925214688 57654.0526245793 643543.060885379 723590.062076076
"AP2B1_HUMAN_Rep_2" 0 0 0 0 0 0 56023.553692432 542362.515151224 986873.182717969 657383.896265483 453364.717450224 82136.1623104701 82510.2384254924 0 100658.825953863 114579.881183519 257512.478044526 345640.201793353 203561.627413129 156802.635067267 6105.17707409261 33363.5901273896 48423.0622640289 880531.016395259 734473.888563369
"AP2B1_HUMAN_Rep_3" 0 0 0 0 0 0 175621.360631402 981639.081693216 1272901.74206254 876836.17851432 555269.623256129 112075.523507244 81741.5984449665 0 130731.246102063 100061.42406786 216144.648147574 444199.889768459 336321.543397738 209145.961128133 194654.477526947 372318.708837907 624230.646375937 208031.11020955 322795.175049454
"AP2M1_HUMAN_Rep_1" 0 0 0 0 0 0 0 683665.310658768 820637.337636933 85453.6588203249 603544.728365757 475551.906873666 150581.747560066 68381.1927683256 121578.363851937 366369.16621527 85948.7104138618 281874.509320771 171510.475027682 78605.1815278324 727431.430133091 24213.4207586897 266858.530547694 208930.126780564 780014.350010032
"AP2M1_HUMAN_Rep_2" 0 0 0 0 0 0 0 959903.676966524 773280.687227006 71628.187025987 487127.228285842 251713.165482552 118599.378150095 59121.218939864 67500.4118751737 384113.193342392 65539.340564155 153654.384024391 146946.822811094 63774.778473152 35846.5365543377 188243.352097584 147369.368706975 406666.122577328 1146255.20332533
"AP2M1_HUMAN_Rep_3" 0 0 0 0 0 0 0 1270973.03070195 865853.217985186 101031.469877233 465554.793475074 232941.284152311 121230.97345261 75868.9445530858 77782.82451287 316749.268356601 104243.292769808 299941.101295486 290752.226562155 94535.025131793 692352.697526599 430550.527973723 330816.481897554 84484.8727041368 587391.454874102
"AP2S1_HUMAN_Rep_1" 0 0 0 0 0 0 0 79753.9829922521 160888.29098053 108036.8012101 41542.6582208859 0 0 0 21536.8318173944 0 61622.0507905677 112212.818724159 94814.5356520559 0 88769.3066655545 47128.9991523135 12892.8314288667 53993.1577522799 64548.5765721251
"AP2S1_HUMAN_Rep_2" 0 0 0 0 0 0 0 124858.308241677 169678.840463042 268863.534122836 58863.0004486546 0 0 0 33753.8199336717 0 80446.0368058499 55998.5109665964 131468.094318836 0 0 0 1428.82816565945 42774.0886321274 135486.635581618
"AP2S1_HUMAN_Rep_3" 0 0 0 0 0 0 0 135284.552654472 155981.094438365 154518.819414586 74355.8749550308 0 0 0 14204.0412012879 0 26734.8053915472 117836.106569514 76048.2584406147 0 0 226563.809880258 78043.9035362804 49767.315951528 85281.1180663527
"AP3B1_HUMAN_Rep_1" 0 0 0 12423.6155474925 0 0 20928.6565255701 571170.835146651 1186044.01958232 544302.652920765 719320.71367905 249829.864579007 121557.711341563 67290.0675116339 63787.9194373756 17982.295960479 0 17312.9718748408 25008.7759240983 0 21692.2896096212 0 0 0 0
"AP3B1_HUMAN_Rep_2" 0 26775.2474089992 0 9465.40504910395 0 0 13900.7562275541 480832.597070405 1142391.46050896 782556.103654392 791497.185941908 248801.760510297 139198.315228606 64038.5980953246 76657.374455215 25921.5908462853 0 18201.6796703641 35829.5136875415 0 0 0 0 0 0
"AP3B1_HUMAN_Rep_3" 0 50467.825782189 0 10101.3517760795 0 0 15976.7461453503 896698.763992175 1256524.78977319 592763.871442301 745009.86910125 294828.618452129 167530.68185061 81062.9163488787 77066.7327036051 10894.0325200905 0 0 35348.3395404734 0 0 0 0 0 0
"AP3D1_HUMAN_Rep_1" 0 0 0 0 0 0 0 51153.6217272942 588059.866995975 798012.622327202 223463.104301567 64212.189146959 0 36229.6893390608 0 67729.5442431013 45545.1740211567 0 54303.3471613406 14932.8880158375 30497.9373758651 0 0 53184.6017260392 0
"AP3D1_HUMAN_Rep_2" 0 0 0 0 0 0 0 49076.1148416379 378509.213100876 581513.799578385 251389.259869391 49229.8842469453 0 34061.1130503498 0 63944.6153505516 45244.4326474035 0 14573.3648426765 0 0 0 0 99569.0739674384 0
"AP3D1_HUMAN_Rep_3" 0 0 0 0 0 0 0 85835.0990763715 578894.009702888 649489.244382139 301272.78536578 65320.2267658534 0 41463.4005229497 0 60807.0438183602 66472.4965401027 0 40404.9000024239 0 91724.9577165341 0 0 0 0
"AP3M1_HUMAN_Rep_1" 0 0 0 0 0 0 0 46118.5530092054 307533.394308216 365779.474614711 427182.480512232 19118.6331256584 96565.744711119 0 0 0 0 0 0 0 0 0 0 0 0
"AP3M1_HUMAN_Rep_2" 0 0 0 0 0 0 0 58531.6433939575 361451.414846855 323927.64684846 366175.646890667 12401.5982648647 122089.77938557 0 0 0 0 0 0 0 0 0 0 0 0
"AP3M1_HUMAN_Rep_3" 0 0 0 0 0 0 0 51646.1418545372 316937.782015022 307201.045661201 395977.429743058 14402.5876051911 82152.212861267 0 0 0 0 0 0 0 0 0 0 0 0
"AP3M2_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 9933.01528602702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AP3M2_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 6883.43212406823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AP3M2_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 12830.2794920329 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AP3S1_HUMAN_Rep_1" 0 0 0 0 0 0 0 24849.987821119 107554.445085622 106688.159217268 107657.402359599 44456.9588391045 16352.3943884281 0 0 0 0 0 0 0 0 0 0 0 0
"AP3S1_HUMAN_Rep_2" 0 0 0 0 0 0 0 37026.3519053703 126188.855261603 180745.259592901 108621.192647376 58575.9876663524 24582.8835241449 0 0 0 0 0 0 0 0 0 0 0 0
"AP3S1_HUMAN_Rep_3" 0 0 0 0 0 0 0 33538.9624656118 130365.540819369 99155.4721916663 81894.0591486093 38311.2069475062 15974.0739781365 0 0 0 0 0 0 0 0 0 0 0 0
"AP4B1_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 21788.4014475218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AP4B1_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 20226.9965630377 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AP4B1_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 20716.2195715168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AP4M1_HUMAN_Rep_1" 0 0 0 0 0 0 0 28699.4734980299 0 51243.1069354868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AP4M1_HUMAN_Rep_2" 0 0 0 0 0 0 0 50710.7535061673 0 104175.651376064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AP4M1_HUMAN_Rep_3" 0 0 0 0 0 0 0 36546.067016277 0 48719.4029081902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"APBA1_HUMAN_Rep_1" 0 0 215306.301133379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"APBA1_HUMAN_Rep_2" 0 127071.158938128 255373.660681403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"APBA1_HUMAN_Rep_3" 0 192708.357888445 417936.011092349 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"APC1_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 7787.89148207856 160959.394168769 0 0 70974.7143876745 0 59234.072862873 67807.1384068328 0 0 0 0
"APC1_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 11501.0087324891 161554.659983935 0 0 49738.8421350309 0 57609.6754801073 5826.50871287096 0 0 0 0
"APC1_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 15861.8997912199 210192.013552619 0 0 62844.8021761971 0 0 89673.6800323119 0 0 0 0
"APC16_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60152.2963382662 0 0 0 0 0 0 0 0 0 0
"APC16_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56396.4089044082 0 0 0 0 0 0 0 0 0 0
"APC16_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51317.0881775545 0 0 0 0 0 0 0 0 0 0
"APC4_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46714.1733240851 64756.6582448507 0 0 45310.9121497608 0 0 0 0 0 0
"APC4_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 68313.5609942696 65286.181581879 0 0 38473.1153158052 0 0 0 0 0 0
"APC4_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 63592.342446432 70247.5907437174 0 0 37901.9977411448 0 0 0 0 0 0
"APC7_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 362210.353292542 185000.815711068 292983.98638137 0 175358.38241345 182944.981011896 49917.2439378175 16830.5302448432 6919.63686479235 0 45454.1685067217
"APC7_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 394043.028123671 167432.528183738 351115.775917374 0 157185.670451888 169583.478441651 9639.7980588704 6808.47477238612 23723.2498440456 0 43770.0757182363
"APC7_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 427917.821406261 158090.25656194 240003.938684933 0 130913.842800505 200726.27421181 0 127442.143057645 0 0 41267.7134061861
"APEX1_HUMAN_Rep_1" 0 286480.586291471 1224473.89900161 800377.543247644 762892.489236691 376990.557251881 187060.779980273 68826.5456497554 71909.7193402141 29518.0710686021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"APEX1_HUMAN_Rep_2" 0 739980.048460483 1200953.9729495 585220.641719772 499554.766040307 124895.111222078 118629.649479498 45396.6380587069 66710.4218485331 31273.9946420901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"APEX1_HUMAN_Rep_3" 0 587075.790874602 846642.577463653 791094.42067556 546960.785743858 147906.635398249 169819.331560538 89855.2239698218 110103.125345642 24960.1920374661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"API5_HUMAN_Rep_1" 0 0 319658.431288308 356208.839680241 263362.167935059 100873.514438291 82704.0825622826 10908.6185640653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"API5_HUMAN_Rep_2" 0 0 435136.368186552 175956.286338754 342087.707550367 142687.505040162 76204.8819493183 15585.1155867571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"API5_HUMAN_Rep_3" 0 0 419859.324535019 461115.475159406 319842.624875104 117902.897617263 78950.7578117801 8978.49197189029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"APLP2_HUMAN_Rep_1" 0 0 0 0 72812.8648305422 133197.801957326 182140.332377143 21902.13072861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"APLP2_HUMAN_Rep_2" 0 0 0 0 98994.7423402345 212784.449204092 165587.007956306 31560.7213443174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"APLP2_HUMAN_Rep_3" 0 0 0 0 93608.4439375839 124427.72792946 152446.446231039 15652.2827727501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"APMAP_HUMAN_Rep_1" 0 0 592231.40131379 243887.058435567 148750.129864782 327686.961544143 371802.424262297 458634.540126909 680410.857906351 731175.511800088 988493.936206723 1445339.28289137 1494005.95477434 965423.296303947 792637.505595254 946575.82368734 748200.572802475 451466.94589899 353542.059687661 160120.206541344 374936.527406686 222264.918767755 123256.103563479 261795.808496253 522104.890547499
"APMAP_HUMAN_Rep_2" 0 6358.8239833845 146064.492571041 16944.0193991059 99611.4912901724 445254.686624404 428949.491083679 411049.416704472 825416.127009902 614023.149518188 1270030.04102324 1851776.92697138 1792327.22307137 1096845.95744614 997643.619228574 1045966.03416812 881871.049675985 471918.120276824 332418.38537988 158566.832502291 50100.7423167349 232703.874322992 275542.10607451 154894.503669257 526359.002213441
"APMAP_HUMAN_Rep_3" 0 87671.3996241475 463633.938490205 521448.748777709 190982.786118799 384362.293250215 458642.5126046 463081.318211355 761340.75910046 822766.327412499 1033859.03445195 1448991.83571022 1466010.78459749 1022324.68834438 971681.501187086 1061518.44684922 822461.386175785 531915.736859779 391153.819172402 81499.7549699764 373704.371341291 310523.958287741 164906.729805188 67224.8172380294 175807.89190832
"APRIO_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 5849.81500632296 4006.8550266448 7657.38087667593 47660.6624098606 0 0 0 0 0 0 0 0 0 0 0 0 0
"APRIO_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 18275.5252400072 19704.9259093745 5947.33700662202 77539.596663597 0 0 0 0 0 0 0 0 0 0 0 0 0
"APRIO_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 9079.45735815913 7260.36802912854 4495.41561939238 59511.9378478338 0 0 0 0 0 0 0 0 0 0 0 0 0
"APT_HUMAN_Rep_1" 108057.083290996 0 754207.067432364 619620.283041914 424935.809623363 210792.19376516 0 34517.821593941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"APT_HUMAN_Rep_2" 111872.222556446 577378.431788144 805373.334896819 166243.894511699 466578.304844202 198098.425149726 0 40412.653102651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"APT_HUMAN_Rep_3" 64960.0656275911 1053420.36058923 703509.591060098 673699.742941032 467115.11878443 358205.322898268 0 27446.779558717 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"APTX_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"APTX_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"APTX_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 109500.41995828 40194.3368349574 0 0
"AR2BP_HUMAN_Rep_1" 0 0 13381.4655737798 8820.17405087325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AR2BP_HUMAN_Rep_2" 0 36756.9346171757 17128.2145658158 7727.78042305202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AR2BP_HUMAN_Rep_3" 0 37399.8847706739 12191.8839130897 10622.6696500771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AR6P4_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 12961.1725640537 0 15926.1294710138 26123.2345824238 45966.5556230194 19704.9567318916 0 0 0 0 0 27224.8508016644
"AR6P4_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 13776.9240340745 0 26595.4114703973 23288.8995474387 12545.6295868197 45844.6554134941 0 0 9532.23990728558 0 0 18219.5443929526
"AR6P4_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 17056.9551734692 0 28172.3425274822 30786.1813385269 61304.3784632958 37154.9337582155 0 0 0 44342.9027866823 0 0
"ARC1B_HUMAN_Rep_1" 0 0 0 0 0 0 0 200139.799593267 267418.14547048 260446.568380436 162621.27875474 200132.593432417 98444.4831946888 0 52192.040923684 0 0 0 0 0 0 0 0 0 0
"ARC1B_HUMAN_Rep_2" 0 0 0 0 0 0 0 150418.784721697 160021.38852313 238192.643972733 97367.0223688371 92836.8092296803 69733.760853437 0 55420.6299614931 0 0 0 0 0 0 0 0 0 0
"ARC1B_HUMAN_Rep_3" 0 0 0 0 0 0 0 291264.120261236 258605.828288212 317634.676624765 110195.982039528 115130.511992282 68807.2443315003 0 46978.1650255592 0 0 0 0 0 0 0 0 0 0
"ARF4_HUMAN_Rep_1" 0 0 0 43808.2775669829 79083.3926385198 43374.1217954663 90671.1513963825 0 0 91621.712640483 0 0 0 91341.740341885 0 0 0 0 0 0 0 0 0 0 0
"ARF4_HUMAN_Rep_2" 0 0 0 0 164965.489846604 42207.2822716061 59027.0411875822 0 0 84008.6442927173 0 0 0 59834.7897439914 0 0 0 0 0 0 0 0 0 0 0
"ARF4_HUMAN_Rep_3" 0 0 0 92292.8949145922 133365.980356986 69582.4675140865 88964.4457532549 0 0 99737.9737561346 0 0 0 62175.0158200171 0 0 0 0 0 0 0 0 0 0 0
