"Fraction_1" "Fraction_2" "Fraction_3" "Fraction_4" "Fraction_5" "Fraction_6" "Fraction_7" "Fraction_8" "Fraction_9" "Fraction_10" "Fraction_11" "Fraction_12" "Fraction_13" "Fraction_14" "Fraction_15" "Fraction_16" "Fraction_17" "Fraction_18" "Fraction_19" "Fraction_20" "Fraction_21" "Fraction_22" "Fraction_23" "Fraction_24" "Fraction_25"
"FLNA_HUMAN_Rep_3" 49041.737500573 0 172758.560654795 1305244.3992618 4611096.73232878 6285803.75492088 13078138.4438312 15498674.3032102 15427270.0612851 11950952.2519382 7006343.31517669 6338803.95901679 3685648.39409795 2332103.41719976 1842611.41048239 1080638.81026668 888358.153601522 638694.882129574 1266200.70143996 949326.495446779 234962.640647811 441462.947073104 359958.879947808 279418.648132122 896538.774824397
"FLNB_HUMAN_Rep_1" 0 0 0 233837.570074335 2959871.14503933 10194628.4413741 13154775.2050084 11292776.2097026 10883559.7192387 7681438.03180182 2155390.51881397 1495998.8306497 962033.276121847 759348.972037007 642927.856368837 609535.00395417 169598.42875641 407375.78578396 578100.864823229 392951.750713562 278007.257081783 15701.364411583 0 240213.497016031 192340.134696838
"FLNB_HUMAN_Rep_2" 0 0 0 285463.625352289 2814359.16640331 9797610.80071482 14070651.1316939 11350068.8641644 9835585.08836672 7211397.02542186 2107898.91632662 1377233.23461869 833607.814217071 668205.838095794 654863.462203765 515681.716499886 221658.136952173 532633.965359347 656549.33994126 425551.911057457 247087.019826967 14773.7580486032 0 221355.625238673 190746.679269333
"FLNB_HUMAN_Rep_3" 0 0 0 686285.094936263 7249536.80753481 14810750.7870014 15946724.4891793 13920431.330588 11392945.9197169 6949462.07520837 2326047.124412 1381140.58704269 955072.799503938 580404.535237056 538132.24810609 465508.528456519 224342.598992034 573509.483876642 544032.205550535 394145.829959119 333189.212527192 19558.2058564334 0 264393.955926965 124367.990149977
"FLOT1_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 39652.8863099805 310071.255813194 142319.54003649 86318.3462917357 572004.046179675 398430.334001838 78229.6765082089 235614.481985655 103532.19416725 251518.837905229 110840.269456616 0 0 0 66792.1315810611 39982.4636572373
"FLOT1_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 31358.5253375581 278286.654845208 93324.255178387 93767.7981577879 521030.434139236 300860.333379965 103141.058750933 177364.959196105 74147.0624668559 276158.409751548 173786.443654251 0 0 0 136121.056215956 49825.0922715616
"FLOT1_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 42095.2243648828 320311.000203312 120700.925490371 97541.7738143677 629000.501923126 461303.419315997 78002.0473463591 224438.346586898 91060.9747662543 235269.609060616 163607.508058159 0 0 0 87043.0985405478 32327.4707929732
"FLOT2_HUMAN_Rep_1" 0 0 0 0 12541.4417375306 0 15375.3774104279 17871.3302893675 91477.990162088 0 157827.985418571 371252.829771312 162276.059122784 0 432407.965215465 110477.079756954 42793.9137482096 250056.868466009 260332.094564444 118778.232222104 196759.839223432 0 0 0 0
"FLOT2_HUMAN_Rep_2" 0 0 0 0 11881.4501057999 0 11195.4930311367 9349.91384428407 38254.8634060715 0 103001.060614393 276144.090562095 121373.095672011 0 389118.132302912 106786.10233958 56577.0349020906 184802.220097244 224896.311517055 153158.122132876 256114.58718122 0 0 0 0
"FLOT2_HUMAN_Rep_3" 0 0 0 0 21247.5034133879 0 40408.1385171234 32426.6786091147 199607.337459042 0 197045.742168165 431429.563820539 193403.055697093 0 490960.99946185 131715.429666762 55559.935609956 220014.17727451 276330.91309616 132394.481102447 282081.30485637 0 0 0 0
"FLRT3_HUMAN_Rep_1" 0 0 0 26770.4969089172 0 0 0 0 0 0 0 44154.6104975124 0 0 35785.2992136259 0 0 0 0 0 0 0 0 0 0
"FLRT3_HUMAN_Rep_2" 0 0 0 45529.3516271161 0 0 0 0 0 0 0 42883.0970417748 0 0 46088.4420663348 0 0 0 0 0 0 0 0 0 0
"FLRT3_HUMAN_Rep_3" 0 0 0 31009.5046972482 0 0 0 0 0 0 0 47336.9297739198 0 0 41338.8665877015 0 0 0 0 0 0 0 0 0 0
"FMR1_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153690.57572794 0 0 338589.559063189 499447.013384783 281511.766511081 425761.340444169 1446720.71484597
"FMR1_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 237452.493183893 0 0 416837.121337027 513658.556072339 268677.422745835 411808.669765318 1475134.2135209
"FMR1_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 136220.61477448 0 0 395854.528400114 606031.737433356 270100.484623507 404926.699870035 1435193.17727361
"FMT_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 133308.570136918 0 146034.280546967 0 0 0
"FMT_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 129303.639889063 0 157760.34173507 0 0 0
"FMT_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 167853.967534755 0 119722.842737413 0 0 0
"FN3K_HUMAN_Rep_1" 0 0 23027.7818310317 17602.1777121827 34346.5970694716 69068.1764454519 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FN3K_HUMAN_Rep_2" 0 0 52165.8270219487 44642.5341459393 33652.7236850155 23255.9037633091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FN3K_HUMAN_Rep_3" 0 0 73285.0223097015 44982.962947936 34596.2014272619 33989.5574687704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FNBP4_HUMAN_Rep_1" 0 109996.192055204 70796.1300218341 91965.5104324638 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FNBP4_HUMAN_Rep_2" 0 151357.977683996 84052.2387454448 85799.3938823374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FNBP4_HUMAN_Rep_3" 0 220455.834676899 86751.8924689079 80311.4203097184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FND3A_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 27398.1617541315 63411.3411312472 81955.2213963132 79668.5401836404 94743.9231092881 237745.275161637 89827.3221319262 43379.0346834721 0 0 225334.762356396 0 348408.275957221 0 0
"FND3A_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 24830.8092458362 73822.4717766808 78658.8595052323 91855.1545487032 87649.5568983983 172448.756895733 80511.932295188 26583.3296403015 0 0 198513.249989641 0 380721.973353998 0 0
"FND3A_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 33861.598736357 95895.405195956 106640.030374059 121977.424024288 151910.42131254 326147.702159406 108057.145029186 47069.5039889704 0 0 152579.064232845 0 259974.342943379 0 0
"FNTA_HUMAN_Rep_1" 0 0 0 33920.4013320431 253183.841105542 39745.2510859055 40395.3665897631 42330.636821218 48224.1938875478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FNTA_HUMAN_Rep_2" 0 0 0 49664.9376902712 261067.209522496 12772.1219014122 31405.185767383 42338.4165289274 61271.9330503393 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FNTA_HUMAN_Rep_3" 0 0 0 46787.5882470696 227574.30371479 43085.5790021431 32207.4786241509 50440.457798116 34323.6710462278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FOCAD_HUMAN_Rep_1" 0 0 0 0 0 0 32448.862389706 159536.060837705 70086.7831481238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FOCAD_HUMAN_Rep_2" 0 0 0 0 0 0 43209.9504800738 140929.841535896 72008.3830880012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FOCAD_HUMAN_Rep_3" 0 0 0 0 0 0 50469.0502165982 95870.639056845 84744.6428556024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FOXK1_HUMAN_Rep_1" 0 0 101430.415921513 0 42329.5177340075 0 23726.2591084682 18057.8891131677 0 85360.3527725454 0 15230.6562743043 0 0 0 0 0 0 0 0 282717.409246558 331644.339817869 350243.291455591 143846.392693083 0
"FOXK1_HUMAN_Rep_2" 0 0 78224.9518043917 0 94338.34124175 0 23848.20279485 21769.2547704278 0 111111.60865123 0 14927.7155401462 0 0 0 0 0 0 0 0 334770.394431494 348027.280296896 374738.614031104 132586.447310985 0
"FOXK1_HUMAN_Rep_3" 0 0 219732.716673683 0 81196.3221713479 0 41348.7320752342 26406.8424862004 0 89781.938419352 0 15563.305920767 0 0 0 0 0 0 0 0 319169.871216953 398752.043447508 417006.313403536 168391.178548479 0
"FPPS_HUMAN_Rep_1" 0 0 0 35929.0809861648 139138.182478747 197234.148221103 78867.5082406648 52710.0913817434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FPPS_HUMAN_Rep_2" 0 0 0 56092.9824781426 98561.1219856914 81803.6518062986 68252.5271828961 49542.2180951236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FPPS_HUMAN_Rep_3" 0 0 0 49532.0892555838 86405.5701767622 86218.9688927665 53356.6275786204 55582.0591613765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FPRP_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 260645.061879315 330785.343653904 710972.394646263 558828.678972526 513734.913874402 139525.860854505 244346.473971887 0 0 0 0 0 0 0 0 0
"FPRP_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 255515.160954138 400660.786429673 786004.450352883 813688.697579357 557565.339280083 191480.232810698 226072.865162345 0 0 0 0 0 0 0 0 0
"FPRP_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 262778.077246011 383616.47732979 786817.911045839 729488.119866505 558544.08843958 206004.525712274 271322.160533857 0 0 0 0 0 0 0 0 0
"FRDA_HUMAN_Rep_1" 369428.654169861 717453.847083577 539107.478800733 238586.145024036 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FRDA_HUMAN_Rep_2" 308523.274069618 650931.231433552 519621.955057199 156065.662337472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FRDA_HUMAN_Rep_3" 533979.299045717 533024.652249957 452584.717553671 139533.180569154 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FRIH_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 250747.520011567 149070.453650368 92650.681935635 275574.181865481 503660.528008562 416007.402360176 178312.929310512 289976.338753244 51950.7278523104 255187.381938654 45398.9738949274 261999.435045078 49245.0809664976 0
"FRIH_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 291449.103737158 153373.589574772 43010.1207169274 305550.694558961 577029.733431704 474692.777615445 199285.558465907 353973.80446346 39028.4609674813 199072.640813104 47168.3070680433 218980.022707736 44198.0566619679 0
"FRIH_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 231279.309376685 126085.722725922 66803.9777708353 267488.241655313 584861.664741455 468786.208680919 264629.509038927 499053.576750933 88150.7128039532 504361.950573672 39669.7188896171 453397.387613926 87376.8193717584 0
"FRIL_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 92768.5427616716 79724.4843852314 640739.529737885 269971.680240608 512924.088769907 64688.6476969319 33287.6181223943 144292.787041859 1108603.52853872 781695.770472314 42459.9407609228 0 67334.1888432006 54706.5246102697
"FRIL_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 123830.14931862 120734.38486678 594194.406547582 319264.357524821 581085.021253484 67651.3306336693 31266.9115445613 148277.568860846 1092191.35892654 602550.3268337 40984.4564900851 0 81604.9118110581 35965.3379881226
"FRIL_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 97717.5441210628 132176.997354661 535716.365235136 276055.069123628 593691.874299902 65006.6326882676 54384.7675293756 188387.233646705 1372711.93688708 1184919.28667679 61274.760352797 0 51749.9441998196 115639.103018875
"FRMD8_HUMAN_Rep_1" 0 0 91582.6820067301 111986.324497159 0 16806.4746030979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FRMD8_HUMAN_Rep_2" 0 0 116806.463285767 127581.685003501 0 13510.8773472401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FRMD8_HUMAN_Rep_3" 0 0 108958.463827863 157700.914094356 0 24967.9084285892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FRPD3_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 104602.986762764 0 0 250075.006813458 182724.818826681 332124.999237573 0 0 0 0 0 0 0 0 0 0
"FRPD3_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 131285.013540994 0 0 246914.049988326 235016.113172346 194295.703625363 0 0 0 0 0 0 0 0 0 0
"FRPD3_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 133226.359904037 0 0 318532.566306948 171173.102082678 205736.037869728 0 0 0 0 0 0 0 0 0 0
"FRYL_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16213.7122266732 17856.425135284 0 0 0 0 0 0 0 0 0
"FRYL_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20290.2014745913 20635.2849266199 0 0 0 0 0 0 0 0 0
"FRYL_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25553.8467370918 21678.1644659878 0 0 0 0 0 0 0 0 0
"FSCN1_HUMAN_Rep_1" 0 0 967241.440948141 1116185.53316545 933601.642109698 499904.78923943 525801.9164497 47872.1248466933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FSCN1_HUMAN_Rep_2" 0 0 837020.686614625 1715356.12877325 817977.469988181 243660.594083833 518857.77813279 68679.9175583142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FSCN1_HUMAN_Rep_3" 0 0 1207374.56599781 2248988.30458908 1432967.86844588 640227.639157978 979144.435579975 46193.5067974936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FSIP2_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 63745.2314742173 121863.116066897 75040.3837034448 0 161324.850186492 171995.876183083 0 0 0 0 0 0 0 0 0
"FSIP2_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 98851.2596168808 112252.100586028 108750.438063546 0 114186.46667047 118235.217259676 0 0 0 0 0 0 0 0 0
"FSIP2_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 109159.032044569 97387.7267960714 120572.244354553 0 201374.143073903 123539.102714858 0 0 0 0 0 0 0 0 0
"FSP1_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 135095.92502244 356655.094104882 194059.106687969 160997.52047515 283585.649119832 0 90961.6019483095 126916.375024968 38178.1188934332 83125.8137818584 0 0 0 0 0 0
"FSP1_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 87903.8345820149 252187.906403024 216374.623762454 114610.699914932 316886.943558417 0 93328.2053124154 109112.85302546 29047.4046581499 61792.6363246834 0 0 0 0 0 0
"FSP1_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 115876.01401585 439214.591441423 191782.666754258 125300.408094429 495555.048817826 0 111540.077447778 102713.232390815 56785.7052114023 72964.7500445637 0 0 0 0 0 0
"FTO_HUMAN_Rep_1" 0 0 0 275579.599074097 442307.37776687 353712.782402466 30986.2942913305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FTO_HUMAN_Rep_2" 0 0 0 373711.046119442 369014.260136527 299418.42795684 36724.4800185716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FTO_HUMAN_Rep_3" 0 0 0 468850.923597775 426051.0566747 405848.039185775 32887.8761900339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FUBP1_HUMAN_Rep_1" 0 0 164424.206257076 379269.438408567 2329115.05699354 919184.039840988 891923.357664888 279681.199653469 44166.7264483579 30324.7160444159 22992.9891854943 5216.29878288402 0 12925.8057188654 0 0 0 0 0 0 0 0 0 0 0
"FUBP1_HUMAN_Rep_2" 0 0 2443958.81440249 349214.983549446 2778252.61676498 8762470.64142897 603138.682313399 136886.284901111 92363.9959925909 92003.6945529153 30092.556920272 0 116202.064124575 0 0 0 0 0 0 0 0 0 0 0 19439.2712190586
"FUBP1_HUMAN_Rep_3" 0 137493.148094928 1430886.23715144 245918.159673795 1536555.14913325 911660.677702396 539876.776287361 67883.2085118817 58941.2898692256 36032.0641374794 17807.5119111171 0 47688.5361715497 0 0 0 0 0 0 0 0 0 0 0 72088.6707632372
"FUBP2_HUMAN_Rep_1" 0 46269.967410148 1339904.18727822 1998187.3586748 825767.140594446 2289392.70175834 679458.41761632 163625.279500802 343279.645947106 3959.61024398507 4386.74441578743 41343.4154655338 5220.90809719881 0 0 0 0 0 0 0 0 0 0 0 61071.1617417571
"FUBP2_HUMAN_Rep_2" 0 38815.1567967154 1327220.74222418 1682505.1873512 958287.34445494 2607854.5277582 695466.000933045 165991.243352559 161058.674654264 0 0 30556.7494055294 6624.91054985118 0 0 0 0 0 0 0 0 0 0 0 24039.6713668848
"FUBP2_HUMAN_Rep_3" 0 130066.820651529 2283445.06242765 2903384.75938565 1262597.7766746 2576475.65699271 636777.35270323 140798.971881486 183336.317551005 0 3153.71281180162 28763.3281943116 8199.82406936067 0 0 0 0 0 0 0 0 0 0 0 25336.9005008
"FUBP3_HUMAN_Rep_1" 0 58456.411140178 243411.238698561 147573.594621341 0 23050.9001458685 0 0 0 60012.0331466254 44843.7142401461 78991.2752121939 83670.9666164599 0 37808.7269849389 0 114552.114504879 115541.741270262 44420.6425132428 166566.67599308 9197.51954612245 60778.3135558884 0 169934.951680754 203438.220512592
"FUBP3_HUMAN_Rep_2" 0 53327.3646251234 242188.287432534 178453.263042159 0 25049.6564087785 0 0 0 81813.1447488033 66306.82027591 116632.91843946 128510.779133858 0 55754.473827594 0 101202.641788619 116118.768811793 35893.3720915031 147528.875860923 4985.62756277035 59964.6759716426 0 135253.740417425 164409.524243791
"FUBP3_HUMAN_Rep_3" 0 121049.137327402 347975.249168509 221046.61879291 0 47203.9558126248 0 0 0 95358.3456208105 62300.0165877229 86013.1009026952 100235.443690269 0 59030.1501203879 0 135129.777477103 111702.81816604 35308.2236076876 130679.366082702 10383.4308403477 132402.798871274 0 206856.131745844 197683.181463943
"FUCO_HUMAN_Rep_1" 0 0 0 0 0 233861.211487631 17156.1669762884 30359.4648886052 0 16480.8085067831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FUCO_HUMAN_Rep_2" 0 0 0 0 0 116994.739992322 17037.451749642 29504.9894554246 0 20629.3201254077 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FUCO_HUMAN_Rep_3" 0 0 0 0 0 180260.330373001 12536.6616117296 23979.6783306818 0 16888.2732973604 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FUCO2_HUMAN_Rep_1" 0 0 0 0 0 0 216453.130492594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FUCO2_HUMAN_Rep_2" 0 0 0 0 0 0 181160.136850875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FUCO2_HUMAN_Rep_3" 0 0 0 0 0 0 199289.194736771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FUMH_HUMAN_Rep_1" 0 0 1900538.04150821 1927012.81842644 1278658.27499152 642842.334881912 1138232.33195187 1737007.12274394 2821908.93531774 1420590.470971 810768.388929927 301138.213292124 123401.331570945 89187.6728403359 0 0 0 0 0 0 0 0 0 0 0
"FUMH_HUMAN_Rep_2" 0 0 1814318.74763324 1714092.63102625 843154.469465714 380519.728891296 1248050.23958691 1984153.77972134 3035157.69945186 1279889.15244784 768343.15432972 247374.540479857 97888.7458389961 63295.781535252 0 0 0 0 0 0 0 0 0 0 0
"FUMH_HUMAN_Rep_3" 0 0 1510247.06191785 1425126.50505013 650636.963284935 365341.592001096 1025232.02454814 1565227.74454194 1819263.64491315 1069924.28508535 579979.066867094 193926.479366702 106139.544883522 61124.1307091194 0 0 0 0 0 0 0 0 0 0 0
"FUND2_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 25411.1567235711 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FUND2_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 12471.4019375833 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FUND2_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 30832.9554062053 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FUS_HUMAN_Rep_1" 0 72613.4525049768 196876.965748973 222436.663475281 280507.423609534 166489.264816688 162195.6754797 94498.0116246332 631592.541820952 1190757.75662084 917539.137120751 1107237.44586511 558247.525041783 1032772.04263156 785492.485094955 2078757.62313049 1893454.50383186 1930166.44502959 1228483.38932018 1155297.42715924 1337006.46879517 797757.161764467 270460.895398674 0 864229.658294431
"FUS_HUMAN_Rep_2" 0 60236.1346289824 118235.690095933 325595.472541432 257208.155691373 44685.6952598283 158944.379338338 125177.269298243 552049.563964496 1475679.41753265 1382073.72306057 1147197.91792577 912959.512561876 943692.833303028 985696.959267686 2118887.88688025 1826798.20113214 1959440.35667305 1104138.47263832 1032812.36430855 887475.815369674 664222.797152003 236219.747514795 0 771099.743974955
"FUS_HUMAN_Rep_3" 0 67972.9982721101 249616.766560322 194896.335450282 451499.61728086 169595.846081428 183064.329704176 60259.3334687986 991249.52070415 1282258.29522006 1198232.19779654 1086727.72675252 760778.635494424 1127109.16045535 998072.575298392 2222753.76302887 1539920.53665395 1629096.62948877 1035345.27408944 1061718.189331 1176180.94385469 678533.02021297 495793.029476618 0 805668.821613436
"FXR1_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50996.9961125541 0 205321.964407094 133681.062097668 93141.7756246459 260417.275031955 1375224.01622113 2100481.07380108 951639.014607752 1293108.79665677
"FXR1_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81016.162867452 0 275258.366315078 95806.4394114524 104912.689005755 288768.458014233 1203834.85101721 1924292.07228337 838385.470182328 1234339.09228119
"FXR1_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70703.152610073 0 185184.431080086 57881.2191773484 71870.551740029 279695.357337988 1408327.14372125 1774539.65692148 779093.044863263 1360960.33372278
"FXR2_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 35835.3669853367 0 0 0 51730.0574168968 299169.614846005 177882.448104918 418944.042231176 0 34825.3491952984 455773.049602346 573054.951079919 462719.790135503 1315925.42033569
"FXR2_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 50077.9062416344 0 0 0 49865.893855032 400837.438269944 220772.129121959 547695.266736242 0 48651.0840161786 485604.161892309 686064.547749713 484835.471897759 1161146.79233054
"FXR2_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 61555.7211179935 0 0 0 53630.6689650449 373714.831205221 136705.108925561 310138.105719489 0 35400.1665561742 511959.493705072 623626.476480826 400755.189479902 1356409.37547494
"FYCO1_HUMAN_Rep_1" 0 0 0 0 0 0 82181.7361880525 144649.043584954 96233.5806753738 115867.486999753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FYCO1_HUMAN_Rep_2" 0 0 0 0 0 0 105036.423778677 146811.37845922 71232.1248722618 106815.873986498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FYCO1_HUMAN_Rep_3" 0 0 0 0 0 0 159676.597988988 125849.047735176 161271.966159883 133501.958096192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FYV1_HUMAN_Rep_1" 0 0 0 0 0 0 496279.579870141 357420.32434547 0 0 0 0 7181.27441803966 0 0 0 0 0 0 0 0 0 0 0 0
"FYV1_HUMAN_Rep_2" 0 0 0 0 0 0 433499.319077367 239218.540377693 0 0 0 0 13461.2812871969 0 0 0 0 0 0 0 0 0 0 0 0
"FYV1_HUMAN_Rep_3" 0 0 0 0 0 0 146258.559838069 265498.927407769 0 0 0 0 9203.64334184542 0 0 0 0 0 0 0 0 0 0 0 0
"G3BP1_HUMAN_Rep_1" 96672.3828644797 61013.1638787734 122633.507156592 303021.819227607 445254.578702281 517660.57752311 482209.744244438 520926.256450575 587724.158566652 358583.0418856 669385.068153658 570019.593853156 671742.417300991 338264.74009824 873192.486258409 732514.243667774 1262041.99584878 2327263.39386364 1391602.93864184 1117088.76387944 1175237.1047912 764508.706415372 553114.449330963 142499.462526554 437752.26979303
"G3BP1_HUMAN_Rep_2" 144051.286878611 83833.9910207644 137993.656464978 302860.409956319 455386.094848741 362769.741151073 478726.412000668 535176.613427453 493347.272165951 533572.79744844 798681.6994537 681702.722908268 810621.442299999 394413.761168291 951992.826464074 787197.38252095 1164463.19746806 2026713.62402514 1478195.3997056 858790.756319173 783965.773564746 651850.851760961 366596.873947897 87581.0740940839 327871.32138719
"G3BP1_HUMAN_Rep_3" 167523.256298221 167198.457868524 230975.036734321 487648.437785385 686151.703611703 739328.986335708 551779.99524215 526178.70279661 609370.400454069 363652.500115769 587651.396413689 408627.378389035 486447.482876175 257643.743759986 514009.648098878 486125.391153425 1035869.29193953 1507255.32260565 772220.295611772 618288.632599706 634532.864387061 658415.492971343 395937.796755415 107109.877217257 416300.770867948
"G3BP2_HUMAN_Rep_1" 0 0 0 16857.9819114095 0 38342.8428079297 54049.7078103212 93643.7355291167 63606.7689731823 212918.219035261 158278.138770627 81019.0517366907 75070.7825244375 71306.5054622961 284984.20886648 290346.98258718 507695.329437677 688213.524671759 655907.480033421 443642.24538805 623553.765032024 783216.321054806 258166.291559593 424488.327177023 556071.808081217
"G3BP2_HUMAN_Rep_2" 0 0 0 22407.3428569841 0 87260.6606744343 61054.0577948809 45714.8944354606 85043.7975495427 265207.581148935 212289.819704052 95433.5378485579 92432.6399773615 67118.7638773097 315627.446450199 354908.416170117 563487.4019804 650523.979691297 616605.919599161 397221.957560876 571579.176363947 697497.600536486 243137.494457976 395181.156614037 470151.116012912
"G3BP2_HUMAN_Rep_3" 0 0 0 33349.6034022364 0 59593.6163301944 69977.7681166201 114719.268911899 89396.6799565595 236795.063607546 161977.24045062 73777.285327397 60623.8481586962 54678.2007330849 345085.358733307 295359.332249605 434370.932551836 540952.673205812 487620.636918848 313587.084122083 602109.813237582 833148.29560016 289067.806669207 415997.525705413 562058.264782771
"G3P_HUMAN_Rep_1" 1146090.63178542 733531.244217102 674094.172376942 303259.788815064 1266538.94404217 5623605.44530015 10993231.568882 15322949.3191392 11285129.6584409 11302829.3493266 5076182.40904596 4612700.28173754 2563604.10095183 3787769.75686787 2958809.8387149 4628133.30950662 2555628.51642614 2030582.77523253 3049889.76555798 1948943.0782286 1160565.25149633 1085744.68501772 1310568.06893599 1045308.15210323 1853083.44826201
"G3P_HUMAN_Rep_2" 435591.555928362 341605.033160633 542344.948550398 293660.566985962 1149554.47226876 5038172.40581721 11833969.4709802 15270372.70313 15230639.3082025 10257755.0869957 4904764.79344501 4399949.11990065 1695217.86486687 3320470.45949336 2336495.89667311 2666210.27929193 1760552.68525499 1508590.24696554 2909267.46673488 1765643.22362865 932477.215354726 988270.148989417 1028919.23333416 1250776.31082611 1824736.8569553
